OrderRef,MenuID,BookingID,StaffID,DeliveryStatusID,OrderDate,TableNumber,Quantity,Cost,Discount,DeliveryCost,Sales
47-612-6340,4,916,13,916,27/03/2020,12,3,98,23,99.88,147
47-612-6340,4,916,13,916,27/03/2020,12,3,83.99,91.14,99.88,125.985
47-612-6340,4,916,13,916,27/03/2020,12,3,225,11.23,99.88,337.5
47-612-6340,4,916,13,916,27/03/2020,12,3,133.17,98.01,99.88,199.755
47-612-6340,4,916,13,916,27/03/2020,12,3,210,73.09,99.88,315
47-612-6340,4,916,13,916,27/03/2020,12,3,44.57,97.48,99.88,66.855
47-612-6340,4,916,13,916,27/03/2020,12,3,220,51.05,99.88,330
47-612-6340,4,916,13,916,27/03/2020,12,3,101.6,99.24,99.88,152.4
47-612-6340,4,916,13,916,27/03/2020,12,3,235,20.33,99.88,352.5
47-612-6340,4,916,13,916,27/03/2020,12,3,124.62,68.89,99.88,186.93
47-612-6340,4,916,13,916,27/03/2020,12,3,119.8,89.84,99.88,179.7
47-612-6340,4,916,13,916,27/03/2020,12,3,98,30,99.88,147
47-612-6340,4,916,13,916,27/03/2020,12,3,83.99,9.12,99.88,125.985
97-905-7691,5,917,12,917,22/12/2019,6,2,52.08,53.53,39.14,78.12
97-905-7691,5,917,12,917,22/12/2019,6,2,310,61.49,39.14,465
97-905-7691,5,917,12,917,22/12/2019,6,2,91.84,10.52,39.14,137.76
97-905-7691,5,917,12,917,22/12/2019,6,2,320,54.08,39.14,480
97-905-7691,5,917,12,917,22/12/2019,6,2,93.13,23,39.14,139.695
97-905-7691,5,917,12,917,22/12/2019,6,2,75,91.14,39.14,112.5
97-905-7691,5,917,12,917,22/12/2019,6,2,144.09,11.23,39.14,216.135
97-905-7691,5,917,12,917,22/12/2019,6,2,125,98.01,39.14,187.5
97-905-7691,5,917,12,917,22/12/2019,6,2,168.27,73.09,39.14,252.405
97-905-7691,5,917,12,917,22/12/2019,6,2,69.38,97.48,39.14,104.07
97-905-7691,5,917,12,917,22/12/2019,6,2,190,51.05,39.14,285
97-905-7691,5,917,12,917,22/12/2019,6,2,52.08,99.24,39.14,78.12
97-905-7691,5,917,12,917,22/12/2019,6,2,310,20.33,39.14,465
97-905-7691,5,917,12,917,22/12/2019,6,2,91.84,68.89,39.14,137.76
97-905-7691,5,917,12,917,22/12/2019,6,2,320,89.84,39.14,480
97-905-7691,5,917,12,917,22/12/2019,6,2,93.13,30,39.14,139.695
97-905-7691,5,917,12,917,22/12/2019,6,2,75,9.12,39.14,112.5
97-905-7691,5,917,12,917,22/12/2019,6,2,144.09,47.84,39.14,216.135
97-905-7691,5,917,12,917,22/12/2019,6,2,125,17.4,39.14,187.5
97-905-7691,5,917,12,917,22/12/2019,6,2,168.27,37.04,39.14,252.405
97-905-7691,5,917,12,917,22/12/2019,6,2,69.38,67.77,39.14,104.07
26-929-8429,6,918,15,918,8/08/2019,6,1,83.99,23,33.81,125.985
26-929-8429,6,918,15,918,8/08/2019,6,1,225,91.14,33.81,337.5
26-929-8429,6,918,15,918,8/08/2019,6,1,133.17,11.23,33.81,199.755
26-929-8429,6,918,15,918,8/08/2019,6,1,210,98.01,33.81,315
26-929-8429,6,918,15,918,8/08/2019,6,1,44.57,73.09,33.81,66.855
26-929-8429,6,918,15,918,8/08/2019,6,1,220,97.48,33.81,330
26-929-8429,6,918,15,918,8/08/2019,6,1,101.6,51.05,33.81,152.4
26-929-8429,6,918,15,918,8/08/2019,6,1,235,99.24,33.81,352.5
26-929-8429,6,918,15,918,8/08/2019,6,1,124.62,20.33,33.81,186.93
26-929-8429,6,918,15,918,8/08/2019,6,1,119.8,68.89,33.81,179.7
26-929-8429,6,918,15,918,8/08/2019,6,1,98,89.84,33.81,147
26-929-8429,6,918,15,918,8/08/2019,6,1,83.99,30,33.81,125.985
26-929-8429,6,918,15,918,8/08/2019,6,1,225,9.12,33.81,337.5
26-929-8429,6,918,15,918,8/08/2019,6,1,133.17,47.84,33.81,199.755
26-929-8429,6,918,15,918,8/08/2019,6,1,210,17.4,33.81,315
26-929-8429,6,918,15,918,8/08/2019,6,1,44.57,37.04,33.81,66.855
26-929-8429,6,918,15,918,8/08/2019,6,1,220,67.77,33.81,330
26-929-8429,6,918,15,918,8/08/2019,6,1,101.6,94.76,33.81,152.4
26-929-8429,6,918,15,918,8/08/2019,6,1,235,91.41,33.81,352.5
26-929-8429,6,918,15,918,8/08/2019,6,1,124.62,24,33.81,186.93
26-929-8429,6,918,15,918,8/08/2019,6,1,119.8,35.44,33.81,179.7
92-660-8297,7,919,11,919,9/02/2021,1,2,69.38,73.09,25.04,104.07
92-660-8297,7,919,11,919,9/02/2021,1,2,190,97.48,25.04,285
92-660-8297,7,919,11,919,9/02/2021,1,2,52.08,51.05,25.04,78.12
92-660-8297,7,919,11,919,9/02/2021,1,2,310,99.24,25.04,465
92-660-8297,7,919,11,919,9/02/2021,1,2,91.84,20.33,25.04,137.76
92-660-8297,7,919,11,919,9/02/2021,1,2,320,68.89,25.04,480
92-660-8297,7,919,11,919,9/02/2021,1,2,93.13,89.84,25.04,139.695
92-660-8297,7,919,11,919,9/02/2021,1,2,75,30,25.04,112.5
92-660-8297,7,919,11,919,9/02/2021,1,2,144.09,9.12,25.04,216.135
92-660-8297,7,919,11,919,9/02/2021,1,2,125,47.84,25.04,187.5
92-660-8297,7,919,11,919,9/02/2021,1,2,168.27,17.4,25.04,252.405
92-660-8297,7,919,11,919,9/02/2021,1,2,69.38,37.04,25.04,104.07
92-660-8297,7,919,11,919,9/02/2021,1,2,190,67.77,25.04,285
92-660-8297,7,919,11,919,9/02/2021,1,2,52.08,94.76,25.04,78.12
92-660-8297,7,919,11,919,9/02/2021,1,2,310,91.41,25.04,465
92-660-8297,7,919,11,919,9/02/2021,1,2,91.84,24,25.04,137.76
92-660-8297,7,919,11,919,9/02/2021,1,2,320,35.44,25.04,480
92-660-8297,7,919,11,919,9/02/2021,1,2,93.13,20,25.04,139.695
92-660-8297,7,919,11,919,9/02/2021,1,2,75,9.71,25.04,112.5
92-660-8297,7,919,11,919,9/02/2021,1,2,144.09,10,25.04,216.135
92-660-8297,7,919,11,919,9/02/2021,1,2,125,31.2,25.04,187.5
37-675-7898,8,920,15,920,12/04/2021,5,3,119.8,20.33,62.97,179.7
37-675-7898,8,920,15,920,12/04/2021,5,3,98,68.89,62.97,147
37-675-7898,8,920,15,920,12/04/2021,5,3,83.99,89.84,62.97,125.985
37-675-7898,8,920,15,920,12/04/2021,5,3,225,30,62.97,337.5
37-675-7898,8,920,15,920,12/04/2021,5,3,133.17,9.12,62.97,199.755
37-675-7898,8,920,15,920,12/04/2021,5,3,210,47.84,62.97,315
37-675-7898,8,920,15,920,12/04/2021,5,3,44.57,17.4,62.97,66.855
37-675-7898,8,920,15,920,12/04/2021,5,3,220,37.04,62.97,330
37-675-7898,8,920,15,920,12/04/2021,5,3,101.6,67.77,62.97,152.4
37-675-7898,8,920,15,920,12/04/2021,5,3,235,94.76,62.97,352.5
37-675-7898,8,920,15,920,12/04/2021,5,3,124.62,91.41,62.97,186.93
37-675-7898,8,920,15,920,12/04/2021,5,3,119.8,24,62.97,179.7
37-675-7898,8,920,15,920,12/04/2021,5,3,98,35.44,62.97,147
37-675-7898,8,920,15,920,12/04/2021,5,3,83.99,20,62.97,125.985
37-675-7898,8,920,15,920,12/04/2021,5,3,225,9.71,62.97,337.5
37-675-7898,8,920,15,920,12/04/2021,5,3,133.17,10,62.97,199.755
37-675-7898,8,920,15,920,12/04/2021,5,3,210,31.2,62.97,315
37-675-7898,8,920,15,920,12/04/2021,5,3,44.57,15,62.97,66.855
37-675-7898,8,920,15,920,12/04/2021,5,3,220,80.34,62.97,330
37-675-7898,8,920,15,920,12/04/2021,5,3,101.6,53.53,62.97,152.4
37-675-7898,8,920,15,920,12/04/2021,5,3,235,61.49,62.97,352.5
93-892-9924,9,921,12,921,12/01/2021,7,2,125,9.12,8.3,187.5
93-892-9924,9,921,12,921,12/01/2021,7,2,168.27,47.84,8.3,252.405
93-892-9924,9,921,12,921,12/01/2021,7,2,69.38,17.4,8.3,104.07
93-892-9924,9,921,12,921,12/01/2021,7,2,190,37.04,8.3,285
93-892-9924,9,921,12,921,12/01/2021,7,2,52.08,67.77,8.3,78.12
93-892-9924,9,921,12,921,12/01/2021,7,2,310,94.76,8.3,465
93-892-9924,9,921,12,921,12/01/2021,7,2,91.84,91.41,8.3,137.76
93-892-9924,9,921,12,921,12/01/2021,7,2,320,24,8.3,480
93-892-9924,9,921,12,921,12/01/2021,7,2,93.13,35.44,8.3,139.695
93-892-9924,9,921,12,921,12/01/2021,7,2,75,20,8.3,112.5
93-892-9924,9,921,12,921,12/01/2021,7,2,144.09,9.71,8.3,216.135
93-892-9924,9,921,12,921,12/01/2021,7,2,125,10,8.3,187.5
93-892-9924,9,921,12,921,12/01/2021,7,2,168.27,31.2,8.3,252.405
93-892-9924,9,921,12,921,12/01/2021,7,2,69.38,15,8.3,104.07
93-892-9924,9,921,12,921,12/01/2021,7,2,190,80.34,8.3,285
93-892-9924,9,921,12,921,12/01/2021,7,2,52.08,53.53,8.3,78.12
93-892-9924,9,921,12,921,12/01/2021,7,2,310,61.49,8.3,465
93-892-9924,9,921,12,921,12/01/2021,7,2,91.84,10.52,8.3,137.76
93-892-9924,9,921,12,921,12/01/2021,7,2,320,54.08,8.3,480
93-892-9924,9,921,12,921,12/01/2021,7,2,93.13,23,8.3,139.695
93-892-9924,9,921,12,921,12/01/2021,7,2,75,91.14,8.3,112.5
77-779-8790,10,922,14,922,12/06/2020,1,1,235,67.77,73.6,352.5
77-779-8790,10,922,14,922,12/06/2020,1,1,124.62,94.76,73.6,186.93
77-779-8790,10,922,14,922,12/06/2020,1,1,119.8,91.41,73.6,179.7
77-779-8790,10,922,14,922,12/06/2020,1,1,98,24,73.6,147
77-779-8790,10,922,14,922,12/06/2020,1,1,83.99,35.44,73.6,125.985
77-779-8790,10,922,14,922,12/06/2020,1,1,225,20,73.6,337.5
77-779-8790,10,922,14,922,12/06/2020,1,1,133.17,9.71,73.6,199.755
77-779-8790,10,922,14,922,12/06/2020,1,1,210,10,73.6,315
77-779-8790,10,922,14,922,12/06/2020,1,1,44.57,31.2,73.6,66.855
77-779-8790,10,922,14,922,12/06/2020,1,1,220,15,73.6,330
77-779-8790,10,922,14,922,12/06/2020,1,1,101.6,80.34,73.6,152.4
77-779-8790,10,922,14,922,12/06/2020,1,1,235,53.53,73.6,352.5
77-779-8790,10,922,14,922,12/06/2020,1,1,124.62,61.49,73.6,186.93
77-779-8790,10,922,14,922,12/06/2020,1,1,119.8,10.52,73.6,179.7
77-779-8790,10,922,14,922,12/06/2020,1,1,98,54.08,73.6,147
77-779-8790,10,922,14,922,12/06/2020,1,1,83.99,23,73.6,125.985
77-779-8790,10,922,14,922,12/06/2020,1,1,225,91.14,73.6,337.5
77-779-8790,10,922,14,922,12/06/2020,1,1,133.17,11.23,73.6,199.755
77-779-8790,10,922,14,922,12/06/2020,1,1,210,98.01,73.6,315
77-779-8790,10,922,14,922,12/06/2020,1,1,44.57,73.09,73.6,66.855
77-779-8790,10,922,14,922,12/06/2020,1,1,220,97.48,73.6,330
95-666-2867,11,923,13,923,17/11/2019,7,3,75,35.44,83.37,112.5
95-666-2867,11,923,13,923,17/11/2019,7,3,144.09,20,83.37,216.135
95-666-2867,11,923,13,923,17/11/2019,7,3,125,9.71,83.37,187.5
95-666-2867,11,923,13,923,17/11/2019,7,3,168.27,10,83.37,252.405
95-666-2867,11,923,13,923,17/11/2019,7,3,69.38,31.2,83.37,104.07
95-666-2867,11,923,13,923,17/11/2019,7,3,190,15,83.37,285
95-666-2867,11,923,13,923,17/11/2019,7,3,52.08,80.34,83.37,78.12
95-666-2867,11,923,13,923,17/11/2019,7,3,310,53.53,83.37,465
95-666-2867,11,923,13,923,17/11/2019,7,3,91.84,61.49,83.37,137.76
95-666-2867,11,923,13,923,17/11/2019,7,3,320,10.52,83.37,480
95-666-2867,11,923,13,923,17/11/2019,7,3,93.13,54.08,83.37,139.695
95-666-2867,11,923,13,923,17/11/2019,7,3,75,23,83.37,112.5
95-666-2867,11,923,13,923,17/11/2019,7,3,144.09,91.14,83.37,216.135
95-666-2867,11,923,13,923,17/11/2019,7,3,125,11.23,83.37,187.5
95-666-2867,11,923,13,923,17/11/2019,7,3,168.27,98.01,83.37,252.405
95-666-2867,11,923,13,923,17/11/2019,7,3,69.38,73.09,83.37,104.07
95-666-2867,11,923,13,923,17/11/2019,7,3,190,97.48,83.37,285
95-666-2867,11,923,13,923,17/11/2019,7,3,52.08,51.05,83.37,78.12
95-666-2867,11,923,13,923,17/11/2019,7,3,310,99.24,83.37,465
95-666-2867,11,923,13,923,17/11/2019,7,3,91.84,20.33,83.37,137.76
95-666-2867,11,923,13,923,17/11/2019,7,3,320,68.89,83.37,480
24-934-3291,12,924,14,924,14/01/2021,10,3,220,31.2,58.69,330
24-934-3291,12,924,14,924,14/01/2021,10,3,101.6,15,58.69,152.4
24-934-3291,12,924,14,924,14/01/2021,10,3,235,80.34,58.69,352.5
24-934-3291,12,924,14,924,14/01/2021,10,3,124.62,53.53,58.69,186.93
24-934-3291,12,924,14,924,14/01/2021,10,3,119.8,61.49,58.69,179.7
24-934-3291,12,924,14,924,14/01/2021,10,3,98,10.52,58.69,147
24-934-3291,12,924,14,924,14/01/2021,10,3,83.99,54.08,58.69,125.985
24-934-3291,12,924,14,924,14/01/2021,10,3,225,23,58.69,337.5
24-934-3291,12,924,14,924,14/01/2021,10,3,133.17,91.14,58.69,199.755
24-934-3291,12,924,14,924,14/01/2021,10,3,210,11.23,58.69,315
24-934-3291,12,924,14,924,14/01/2021,10,3,44.57,98.01,58.69,66.855
24-934-3291,12,924,14,924,14/01/2021,10,3,220,73.09,58.69,330
24-934-3291,12,924,14,924,14/01/2021,10,3,101.6,97.48,58.69,152.4
24-934-3291,12,924,14,924,14/01/2021,10,3,235,51.05,58.69,352.5
24-934-3291,12,924,14,924,14/01/2021,10,3,124.62,99.24,58.69,186.93
24-934-3291,12,924,14,924,14/01/2021,10,3,119.8,20.33,58.69,179.7
24-934-3291,12,924,14,924,14/01/2021,10,3,98,68.89,58.69,147
24-934-3291,12,924,14,924,14/01/2021,10,3,83.99,89.84,58.69,125.985
24-934-3291,12,924,14,924,14/01/2021,10,3,225,30,58.69,337.5
24-934-3291,12,924,14,924,14/01/2021,10,3,133.17,9.12,58.69,199.755
24-934-3291,12,924,14,924,14/01/2021,10,3,210,47.84,58.69,315
36-505-9404,1,925,13,925,2/11/2020,3,2,320,61.49,81.42,480
36-505-9404,1,925,13,925,2/11/2020,3,2,93.13,10.52,81.42,139.695
36-505-9404,1,925,13,925,2/11/2020,3,2,75,54.08,81.42,112.5
36-505-9404,1,925,13,925,2/11/2020,3,2,144.09,23,81.42,216.135
36-505-9404,1,925,13,925,2/11/2020,3,2,125,91.14,81.42,187.5
36-505-9404,1,925,13,925,2/11/2020,3,2,168.27,11.23,81.42,252.405
36-505-9404,1,925,13,925,2/11/2020,3,2,69.38,98.01,81.42,104.07
36-505-9404,1,925,13,925,2/11/2020,3,2,190,73.09,81.42,285
36-505-9404,1,925,13,925,2/11/2020,3,2,52.08,97.48,81.42,78.12
36-505-9404,1,925,13,925,2/11/2020,3,2,310,51.05,81.42,465
36-505-9404,1,925,13,925,2/11/2020,3,2,91.84,99.24,81.42,137.76
36-505-9404,1,925,13,925,2/11/2020,3,2,320,20.33,81.42,480
36-505-9404,1,925,13,925,2/11/2020,3,2,93.13,68.89,81.42,139.695
36-505-9404,1,925,13,925,2/11/2020,3,2,75,89.84,81.42,112.5
36-505-9404,1,925,13,925,2/11/2020,3,2,144.09,30,81.42,216.135
36-505-9404,1,925,13,925,2/11/2020,3,2,125,9.12,81.42,187.5
36-505-9404,1,925,13,925,2/11/2020,3,2,168.27,47.84,81.42,252.405
36-505-9404,1,925,13,925,2/11/2020,3,2,69.38,17.4,81.42,104.07
36-505-9404,1,925,13,925,2/11/2020,3,2,190,37.04,81.42,285
36-505-9404,1,925,13,925,2/11/2020,3,2,52.08,67.77,81.42,78.12
36-505-9404,1,925,13,925,2/11/2020,3,2,310,94.76,81.42,465
87-796-6079,2,926,14,926,7/07/2021,13,1,210,91.14,89.75,315
87-796-6079,2,926,14,926,7/07/2021,13,1,44.57,11.23,89.75,66.855
87-796-6079,2,926,14,926,7/07/2021,13,1,220,98.01,89.75,330
87-796-6079,2,926,14,926,7/07/2021,13,1,101.6,73.09,89.75,152.4
87-796-6079,2,926,14,926,7/07/2021,13,1,235,97.48,89.75,352.5
87-796-6079,2,926,14,926,7/07/2021,13,1,124.62,51.05,89.75,186.93
87-796-6079,2,926,14,926,7/07/2021,13,1,119.8,99.24,89.75,179.7
87-796-6079,2,926,14,926,7/07/2021,13,1,98,20.33,89.75,147
87-796-6079,2,926,14,926,7/07/2021,13,1,83.99,68.89,89.75,125.985
87-796-6079,2,926,14,926,7/07/2021,13,1,225,89.84,89.75,337.5
87-796-6079,2,926,14,926,7/07/2021,13,1,133.17,30,89.75,199.755
87-796-6079,2,926,14,926,7/07/2021,13,1,210,9.12,89.75,315
87-796-6079,2,926,14,926,7/07/2021,13,1,44.57,47.84,89.75,66.855
87-796-6079,2,926,14,926,7/07/2021,13,1,220,17.4,89.75,330
87-796-6079,2,926,14,926,7/07/2021,13,1,101.6,37.04,89.75,152.4
87-796-6079,2,926,14,926,7/07/2021,13,1,235,67.77,89.75,352.5
87-796-6079,2,926,14,926,7/07/2021,13,1,124.62,94.76,89.75,186.93
87-796-6079,2,926,14,926,7/07/2021,13,1,119.8,91.41,89.75,179.7
87-796-6079,2,926,14,926,7/07/2021,13,1,98,24,89.75,147
87-796-6079,2,926,14,926,7/07/2021,13,1,83.99,35.44,89.75,125.985
87-796-6079,2,926,14,926,7/07/2021,13,1,225,20,89.75,337.5
40-278-4324,3,927,11,927,15/06/2022,10,2,310,97.48,27.96,465
40-278-4324,3,927,11,927,15/06/2022,10,2,91.84,51.05,27.96,137.76
40-278-4324,3,927,11,927,15/06/2022,10,2,320,99.24,27.96,480
40-278-4324,3,927,11,927,15/06/2022,10,2,93.13,20.33,27.96,139.695
40-278-4324,3,927,11,927,15/06/2022,10,2,75,68.89,27.96,112.5
40-278-4324,3,927,11,927,15/06/2022,10,2,144.09,89.84,27.96,216.135
40-278-4324,3,927,11,927,15/06/2022,10,2,125,30,27.96,187.5
40-278-4324,3,927,11,927,15/06/2022,10,2,168.27,9.12,27.96,252.405
40-278-4324,3,927,11,927,15/06/2022,10,2,69.38,47.84,27.96,104.07
40-278-4324,3,927,11,927,15/06/2022,10,2,190,17.4,27.96,285
40-278-4324,3,927,11,927,15/06/2022,10,2,52.08,37.04,27.96,78.12
40-278-4324,3,927,11,927,15/06/2022,10,2,310,67.77,27.96,465
40-278-4324,3,927,11,927,15/06/2022,10,2,91.84,94.76,27.96,137.76
40-278-4324,3,927,11,927,15/06/2022,10,2,320,91.41,27.96,480
40-278-4324,3,927,11,927,15/06/2022,10,2,93.13,24,27.96,139.695
40-278-4324,3,927,11,927,15/06/2022,10,2,75,35.44,27.96,112.5
40-278-4324,3,927,11,927,15/06/2022,10,2,144.09,20,27.96,216.135
40-278-4324,3,927,11,927,15/06/2022,10,2,125,9.71,27.96,187.5
40-278-4324,3,927,11,927,15/06/2022,10,2,168.27,10,27.96,252.405
40-278-4324,3,927,11,927,15/06/2022,10,2,69.38,31.2,27.96,104.07
40-278-4324,3,927,11,927,15/06/2022,10,2,190,15,27.96,285
24-314-4867,4,928,14,928,16/11/2021,7,3,225,68.89,3.18,337.5
24-314-4867,4,928,14,928,16/11/2021,7,3,133.17,89.84,3.18,199.755
24-314-4867,4,928,14,928,16/11/2021,7,3,210,30,3.18,315
24-314-4867,4,928,14,928,16/11/2021,7,3,44.57,9.12,3.18,66.855
24-314-4867,4,928,14,928,16/11/2021,7,3,220,47.84,3.18,330
24-314-4867,4,928,14,928,16/11/2021,7,3,101.6,17.4,3.18,152.4
24-314-4867,4,928,14,928,16/11/2021,7,3,235,37.04,3.18,352.5
24-314-4867,4,928,14,928,16/11/2021,7,3,124.62,67.77,3.18,186.93
24-314-4867,4,928,14,928,16/11/2021,7,3,119.8,94.76,3.18,179.7
24-314-4867,4,928,14,928,16/11/2021,7,3,98,91.41,3.18,147
24-314-4867,4,928,14,928,16/11/2021,7,3,83.99,24,3.18,125.985
24-314-4867,4,928,14,928,16/11/2021,7,3,225,35.44,3.18,337.5
24-314-4867,4,928,14,928,16/11/2021,7,3,133.17,20,3.18,199.755
24-314-4867,4,928,14,928,16/11/2021,7,3,210,9.71,3.18,315
24-314-4867,4,928,14,928,16/11/2021,7,3,44.57,10,3.18,66.855
24-314-4867,4,928,14,928,16/11/2021,7,3,220,31.2,3.18,330
24-314-4867,4,928,14,928,16/11/2021,7,3,101.6,15,3.18,152.4
24-314-4867,4,928,14,928,16/11/2021,7,3,235,80.34,3.18,352.5
24-314-4867,4,928,14,928,16/11/2021,7,3,124.62,53.53,3.18,186.93
24-314-4867,4,928,14,928,16/11/2021,7,3,119.8,61.49,3.18,179.7
24-314-4867,4,928,14,928,16/11/2021,7,3,98,10.52,3.18,147
85-196-6451,5,929,15,929,29/06/2021,5,2,190,47.84,50.56,285
85-196-6451,5,929,15,929,29/06/2021,5,2,52.08,17.4,50.56,78.12
85-196-6451,5,929,15,929,29/06/2021,5,2,310,37.04,50.56,465
85-196-6451,5,929,15,929,29/06/2021,5,2,91.84,67.77,50.56,137.76
85-196-6451,5,929,15,929,29/06/2021,5,2,320,94.76,50.56,480
85-196-6451,5,929,15,929,29/06/2021,5,2,93.13,91.41,50.56,139.695
85-196-6451,5,929,15,929,29/06/2021,5,2,75,24,50.56,112.5
85-196-6451,5,929,15,929,29/06/2021,5,2,144.09,35.44,50.56,216.135
85-196-6451,5,929,15,929,29/06/2021,5,2,125,20,50.56,187.5
85-196-6451,5,929,15,929,29/06/2021,5,2,168.27,9.71,50.56,252.405
85-196-6451,5,929,15,929,29/06/2021,5,2,69.38,10,50.56,104.07
85-196-6451,5,929,15,929,29/06/2021,5,2,190,31.2,50.56,285
85-196-6451,5,929,15,929,29/06/2021,5,2,52.08,15,50.56,78.12
85-196-6451,5,929,15,929,29/06/2021,5,2,310,80.34,50.56,465
85-196-6451,5,929,15,929,29/06/2021,5,2,91.84,53.53,50.56,137.76
85-196-6451,5,929,15,929,29/06/2021,5,2,320,61.49,50.56,480
85-196-6451,5,929,15,929,29/06/2021,5,2,93.13,10.52,50.56,139.695
85-196-6451,5,929,15,929,29/06/2021,5,2,75,54.08,50.56,112.5
85-196-6451,5,929,15,929,29/06/2021,5,2,144.09,23,50.56,216.135
85-196-6451,5,929,15,929,29/06/2021,5,2,125,91.14,50.56,187.5
85-196-6451,5,929,15,929,29/06/2021,5,2,168.27,11.23,50.56,252.405
67-413-6177,6,930,13,930,14/08/2019,4,1,98,94.76,4.86,147
67-413-6177,6,930,13,930,14/08/2019,4,1,83.99,91.41,4.86,125.985
67-413-6177,6,930,13,930,14/08/2019,4,1,225,24,4.86,337.5
67-413-6177,6,930,13,930,14/08/2019,4,1,133.17,35.44,4.86,199.755
67-413-6177,6,930,13,930,14/08/2019,4,1,210,20,4.86,315
67-413-6177,6,930,13,930,14/08/2019,4,1,44.57,9.71,4.86,66.855
67-413-6177,6,930,13,930,14/08/2019,4,1,220,10,4.86,330
67-413-6177,6,930,13,930,14/08/2019,4,1,101.6,31.2,4.86,152.4
67-413-6177,6,930,13,930,14/08/2019,4,1,235,15,4.86,352.5
67-413-6177,6,930,13,930,14/08/2019,4,1,124.62,80.34,4.86,186.93
67-413-6177,6,930,13,930,14/08/2019,4,1,119.8,53.53,4.86,179.7
67-413-6177,6,930,13,930,14/08/2019,4,1,98,61.49,4.86,147
67-413-6177,6,930,13,930,14/08/2019,4,1,83.99,10.52,4.86,125.985
67-413-6177,6,930,13,930,14/08/2019,4,1,225,54.08,4.86,337.5
67-413-6177,6,930,13,930,14/08/2019,4,1,133.17,23,4.86,199.755
67-413-6177,6,930,13,930,14/08/2019,4,1,210,91.14,4.86,315
67-413-6177,6,930,13,930,14/08/2019,4,1,44.57,11.23,4.86,66.855
67-413-6177,6,930,13,930,14/08/2019,4,1,220,98.01,4.86,330
67-413-6177,6,930,13,930,14/08/2019,4,1,101.6,73.09,4.86,152.4
67-413-6177,6,930,13,930,14/08/2019,4,1,235,97.48,4.86,352.5
67-413-6177,6,930,13,930,14/08/2019,4,1,124.62,51.05,4.86,186.93
65-262-1387,7,931,13,931,4/12/2020,10,3,168.27,20,53.62,252.405
65-262-1387,7,931,13,931,4/12/2020,10,3,69.38,9.71,53.62,104.07
65-262-1387,7,931,13,931,4/12/2020,10,3,190,10,53.62,285
65-262-1387,7,931,13,931,4/12/2020,10,3,52.08,31.2,53.62,78.12
65-262-1387,7,931,13,931,4/12/2020,10,3,310,15,53.62,465
65-262-1387,7,931,13,931,4/12/2020,10,3,91.84,80.34,53.62,137.76
65-262-1387,7,931,13,931,4/12/2020,10,3,320,53.53,53.62,480
65-262-1387,7,931,13,931,4/12/2020,10,3,93.13,61.49,53.62,139.695
65-262-1387,7,931,13,931,4/12/2020,10,3,75,10.52,53.62,112.5
65-262-1387,7,931,13,931,4/12/2020,10,3,144.09,54.08,53.62,216.135
65-262-1387,7,931,13,931,4/12/2020,10,3,125,23,53.62,187.5
65-262-1387,7,931,13,931,4/12/2020,10,3,168.27,91.14,53.62,252.405
65-262-1387,7,931,13,931,4/12/2020,10,3,69.38,11.23,53.62,104.07
65-262-1387,7,931,13,931,4/12/2020,10,3,190,98.01,53.62,285
65-262-1387,7,931,13,931,4/12/2020,10,3,52.08,73.09,53.62,78.12
65-262-1387,7,931,13,931,4/12/2020,10,3,310,97.48,53.62,465
65-262-1387,7,931,13,931,4/12/2020,10,3,91.84,51.05,53.62,137.76
65-262-1387,7,931,13,931,4/12/2020,10,3,320,99.24,53.62,480
65-262-1387,7,931,13,931,4/12/2020,10,3,93.13,20.33,53.62,139.695
65-262-1387,7,931,13,931,4/12/2020,10,3,75,68.89,53.62,112.5
65-262-1387,7,931,13,931,4/12/2020,10,3,144.09,89.84,53.62,216.135
69-817-7678,13,932,15,932,11/07/2022,6,3,124.62,15,14.25,186.93
69-817-7678,13,932,15,932,11/07/2022,6,3,119.8,80.34,14.25,179.7
69-817-7678,13,932,15,932,11/07/2022,6,3,98,53.53,14.25,147
69-817-7678,13,932,15,932,11/07/2022,6,3,83.99,61.49,14.25,125.985
69-817-7678,13,932,15,932,11/07/2022,6,3,225,10.52,14.25,337.5
69-817-7678,13,932,15,932,11/07/2022,6,3,133.17,54.08,14.25,199.755
69-817-7678,13,932,15,932,11/07/2022,6,3,210,23,14.25,315
69-817-7678,13,932,15,932,11/07/2022,6,3,44.57,91.14,14.25,66.855
69-817-7678,13,932,15,932,11/07/2022,6,3,220,11.23,14.25,330
69-817-7678,13,932,15,932,11/07/2022,6,3,101.6,98.01,14.25,152.4
69-817-7678,13,932,15,932,11/07/2022,6,3,235,73.09,14.25,352.5
69-817-7678,13,932,15,932,11/07/2022,6,3,124.62,97.48,14.25,186.93
69-817-7678,13,932,15,932,11/07/2022,6,3,119.8,51.05,14.25,179.7
69-817-7678,13,932,15,932,11/07/2022,6,3,98,99.24,14.25,147
69-817-7678,13,932,15,932,11/07/2022,6,3,83.99,20.33,14.25,125.985
69-817-7678,13,932,15,932,11/07/2022,6,3,225,68.89,14.25,337.5
69-817-7678,13,932,15,932,11/07/2022,6,3,133.17,89.84,14.25,199.755
69-817-7678,13,932,15,932,11/07/2022,6,3,210,30,14.25,315
69-817-7678,13,932,15,932,11/07/2022,6,3,44.57,9.12,14.25,66.855
